SK_ID_CURR,TARGET
100001,0.02820720646364793
100005,0.10798772924078774
100013,0.024958386934382355
100028,0.025385900757364428
100038,0.19513922888965132
100042,0.058322454571839724
100057,0.007179204216769768
100065,0.038224418575045924
100066,0.016825113040093286
100067,0.07136506183630581
100074,0.041503456621023456
100090,0.050861646409758286
100091,0.2504177680988568
100092,0.07468669178960187
100106,0.05740782589665766
100107,0.1688657166650694
100109,0.032087702999403604
100117,0.028362585982610385
100128,0.07643977065113863
100141,0.020286217435822304
100150,0.03265687869586825
100168,0.01639949580562174
100169,0.0288638808548794
100170,0.1182416324680702
100171,0.05129196357248036
100172,0.052683608425410956
100184,0.15201833389351282
100187,0.11177849702340321
100212,0.024836662105200892
100222,0.06529149607364162
100223,0.02675174007182125
100232,0.008100998971053352
100241,0.24809883002458621
100245,0.01724266068005119
100253,0.017509814458787232
100256,0.059945012170464794
100271,0.023961322032343073
100278,0.3576784039927649
100280,0.015049570195268815
100306,0.22237214244047407
100311,0.09232054081866306
100312,0.024899375622863817
100330,0.11661432738683124
100331,0.028810789677425074
100352,0.11112492363391288
100358,0.14727825562508226
100367,0.020265820105423504
100382,0.1194097079716518
100384,0.10522819494064134
100385,0.0547185804370364
100386,0.04367312260231548
100399,0.019792268091218167
100404,0.04288397345863748
100416,0.02758066816181869
100422,0.04799435374680015
100426,0.03350337996552584
100438,0.030165712444180245
100444,0.13665939053452117
100445,0.20826643722696284
100446,0.07235699369926721
100447,0.01694274252398341
100450,0.13654140244540589
100466,0.02241257294210879
100483,0.015491660060106827
100484,0.02215727486350119
100494,0.06888402236908801
100510,0.16683174943867635
100512,0.010476522554657657
100517,0.03100927044991473
100548,0.025446329211068527
100551,0.05661622426489165
100552,0.09718417748909602
100553,0.0380154606430264
100561,0.12297133574644843
100568,0.36180681250063296
100569,0.012398839943498864
100591,0.07500218224291644
100592,0.025664989558681933
100602,0.05539092060333272
100607,0.050415725823678134
100613,0.08017663679067163
100617,0.06150425481566218
100618,0.1260409269320329
100622,0.09416673296487615
100625,0.10366764191116896
100677,0.07764948586366645
100699,0.024959877033554078
100702,0.3025578147144024
100711,0.03741662464887218
100729,0.0989161240942349
100740,0.2756229306376302
100744,0.18535578763092506
100745,0.04511386519276549
100747,0.09329308136340067
100751,0.3805424865484714
100752,0.0359687908112013
100753,0.17931499109688742
100754,0.2987295664922213
100760,0.026234594636388924
100762,0.07613574608219359
100763,0.047102568932407114
100765,0.022348882017286038
100770,0.09435094376440835
100772,0.03526569095997586
100777,0.05205115181915519
100791,0.01860245706665413
100792,0.00802085006807626
100797,0.02049614907095947
100823,0.022463121165132133
100826,0.046512368736219674
100830,0.03660292528443455
100836,0.2665458764398027
100872,0.039714335719202645
100910,0.03505550561653378
100913,0.09492143125574985
100918,0.022895928974061147
100931,0.009090552306272648
100952,0.03433112773211707
100953,0.02633546549707401
100965,0.1923040095525854
100970,0.02641231401643246
100982,0.13637161196610684
100983,0.21024876324402128
100984,0.03764088030563695
100987,0.10017867650774785
100997,0.06324194560439975
100998,0.2989561094305912
101002,0.023974983191161297
101005,0.18021366549621007
101008,0.4960949525438175
101020,0.04682689753656494
101021,0.03224897546121892
101024,0.04192855985824732
101025,0.1886999016637179
101026,0.044231117987073555
101031,0.01796336253742192
101041,0.018147737721892813
101051,0.006554585816984464
101055,0.07847840967079643
101056,0.2569772427209019
101057,0.0556717971092135
101064,0.02227380261034386
101079,0.08074842359755934
101087,0.009425655602662654
101090,0.02619980896592726
101092,0.10850641971306246
101097,0.12421258380455877
101099,0.020578423037980378
101107,0.10624756836044373
101118,0.023776772200981202
101125,0.14504150818837996
101126,0.011825109200794192
101128,0.011276502706574555
101136,0.0459276517749706
101140,0.25874677306956817
101149,0.07408262675679879
101160,0.1561354503904101
101169,0.19373766651837393
101181,0.0580266437695626
101186,0.010306379710900926
101190,0.028982602112497466
101193,0.11139518428586262
101194,0.09685823216172221
101198,0.16632401851584028
101200,0.025805420991105263
101204,0.020116337945279204
101211,0.08730970945801282
101213,0.043292765918025694
101223,0.029701546488971792
101225,0.14042452446329792
101237,0.14440124738430965
101243,0.04535638045141351
101244,0.12956177722658313
101258,0.01398875252230518
101259,0.19483117638148084
101268,0.13907486731460134
101269,0.018099223283651544
101271,0.03867364966001159
101279,0.048226220539136604
101281,0.1576975306124312
101287,0.02549032676704464
101292,0.0233638194114075
101294,0.03638422481584003
101296,0.1359936096597915
101297,0.018113091235106186
101299,0.02190026376948704
101301,0.04732976613581693
101305,0.11242876210366375
101308,0.21688217276850627
101318,0.009986261236766483
101327,0.18986865615988005
101329,0.016967471924679272
101332,0.03680518297813452
101337,0.02660652860925997
101343,0.030387808127903274
