SK_ID_CURR,TARGET
100001,0.024815788210437357
100005,0.09435438004611439
100013,0.013338547607559089
100028,0.03557558429635898
100038,0.20215269078077977
100042,0.06108977576120981
100057,0.014309366768606
100065,0.03801760726990185
100066,0.019202497281706764
100067,0.11258576293083589
100074,0.04748994776550417
100090,0.059103986378950625
100091,0.23394066074380032
100092,0.08430399456383743
100106,0.05992817908046013
100107,0.14963314129242103
100109,0.05846040661156578
100117,0.04166479175128963
100128,0.14351484667230396
100141,0.028396176192760223
100150,0.03479431013956731
100168,0.01525425229091034
100169,0.025670417904059526
100170,0.10609662435028017
100171,0.04797655802359067
100172,0.09575666336518483
100184,0.07542411549997718
100187,0.1296836028880166
100212,0.032781856790411394
100222,0.04337843637075802
100223,0.041184752869268954
100232,0.01172173132423594
100241,0.11519625352552816
100245,0.0186385379823929
100253,0.02312073012444733
100256,0.0949670752633064
100271,0.014606391213075639
100278,0.22653243207267826
100280,0.016130948618591715
100306,0.1482113966837681
100311,0.10643290552060859
100312,0.01868775015209178
100330,0.09704227114671089
100331,0.02557159223699509
100352,0.08238172161859032
100358,0.08847926644719466
100367,0.01941219971891301
100382,0.18104280403261516
100384,0.11986860150832782
100385,0.04211497021095546
100386,0.058221060787330726
100399,0.0171454897814573
100404,0.04786813412357024
100416,0.021698746123732467
100422,0.09510990070194324
100426,0.028518256209348856
100438,0.03149263154979341
100444,0.1697754123521086
100445,0.18157114855346224
100446,0.12332814437153894
100447,0.021828681619925724
100450,0.13885549371212083
100466,0.016864402608328905
100483,0.026970683208691844
100484,0.017664552601548048
100494,0.07822535622026501
100510,0.1667763897183712
100512,0.009627636274536921
100517,0.04240373026657452
100548,0.030353959516866143
100551,0.07482384018969147
100552,0.10863916549704586
100553,0.029274303733036695
100561,0.0716040228952941
100568,0.5377195230819241
100569,0.010279984910186626
100591,0.09258283098873513
100592,0.03007624502271428
100602,0.05907461277336913
100607,0.04452541415531144
100613,0.06395575143549778
100617,0.12094186317462884
100618,0.18972913126651006
100622,0.07763259790329329
100625,0.1137130445180398
100677,0.128480385215685
100699,0.03794961215896922
100702,0.37430928225675913
100711,0.054287562146634445
100729,0.1417009094991561
100740,0.28573032273783017
100744,0.19362213931340158
100745,0.0686785063790745
100747,0.0874329490253389
100751,0.4566809411744227
100752,0.041679044142357895
100753,0.19726270763541234
100754,0.22393127243854966
100760,0.03472649057337598
100762,0.10301349550507853
100763,0.044831059319693944
100765,0.01802306538879818
100770,0.05224826801796084
100772,0.03480511103188784
100777,0.037396717065769206
100791,0.023339504859932022
100792,0.00841257614964559
100797,0.03171837964539127
100823,0.023670368945022512
100826,0.03520556008053832
100830,0.04733544889507579
100836,0.307202799943743
100872,0.05765507861961738
100910,0.04131050173278684
100913,0.1950495603385355
100918,0.042438044813808265
100931,0.013644914358146923
100952,0.034429462894002026
100953,0.03574243017634494
100965,0.13224466416288677
100970,0.03669901698359263
100982,0.17920320299134024
100983,0.2712099534038557
100984,0.06296912862851763
100987,0.09114845982501596
100997,0.056104080211208225
100998,0.20202296002788722
101002,0.05008499708149445
101005,0.1914888989484346
101008,0.367588587630227
101020,0.045374365422740016
101021,0.042230570992714545
101024,0.07863881850819016
101025,0.14667982786646006
101026,0.0568686471231106
101031,0.02094056161663211
101041,0.024777423687625547
101051,0.007328285566719788
101055,0.15223308910956818
101056,0.3164180657120383
101057,0.06900070224990015
101064,0.025177703152948632
101079,0.16545873263852354
101087,0.01890673968136728
101090,0.029350132000059218
101092,0.11610066128613376
101097,0.0952443684005014
101099,0.020089601960462476
101107,0.09011309812320373
101118,0.049601326743782315
101125,0.13368184080803883
101126,0.020876613930503485
101128,0.009450843874938133
101136,0.04984113074636949
101140,0.2387640011756932
101149,0.08504080581322991
101160,0.13929091925534884
101169,0.32748904768152076
101181,0.06809605877089321
101186,0.013176825644137902
101190,0.07044752095193163
101193,0.10304787167388589
101194,0.1301936288894186
101198,0.17727970378831193
101200,0.05813801265362659
101204,0.020414244172875316
101211,0.09165464101440372
101213,0.13678075723924527
101223,0.049789054147272506
101225,0.10218944186464239
101237,0.08741928587381723
101243,0.06322177069373475
101244,0.13222410722407063
101258,0.017940438475032582
101259,0.1415362159943058
101268,0.09001214513595573
101269,0.019247021713786876
101271,0.0775956080051532
101279,0.03308475640282619
101281,0.09929388459198796
101287,0.016443796549465282
101292,0.032608912095212786
101294,0.04500368085044451
101296,0.1016747368904875
101297,0.01950479568375868
101299,0.02895046342087025
101301,0.04155517015190497
101305,0.16616600531502018
101308,0.1046464999640469
101318,0.015227138732410444
101327,0.23193942719309815
101329,0.020007694506653396
101332,0.0461100118845824
101337,0.053794699632948986
101343,0.027757463741640842
101345,0.032682832446360846
101346,0.024573961961025514
101353,0.019043415392522613
101354,0.15914728737712205
101355,0.2536910384164139
101356,0.03926688955493874
101362,0.06370155700942758
101363,0.4555747108581206
