SK_ID_CURR,TARGET
100001,0.02817075778995545
100005,0.08036901060727697
100013,0.011410699178378685
100028,0.046574069420911184
100038,0.1474551703145678
100042,0.018440821385041804
100057,0.013020125194070586
100065,0.060168366676795745
100066,0.01582699511501699
100067,0.08961026844787927
100074,0.07316327585778283
100090,0.04643925606383797
100091,0.19976849354070803
100092,0.09962092100024035
100106,0.08763760075026429
100107,0.1459900014480388
100109,0.06190054352977136
100117,0.03167925788062794
100128,0.06289841013065407
100141,0.016204677787907153
100150,0.02257119147686536
100168,0.02676414280029335
100169,0.029997515384666648
100170,0.06566912242760548
100171,0.049344610491597336
100172,0.08445558487454995
100184,0.07692363166646699
100187,0.10305226621352585
100212,0.07019388484688438
100222,0.05454485184632429
100223,0.017442905604988908
100232,0.016640453633700085
100241,0.14647832193683208
100245,0.014778922235100241
100253,0.018113928576759503
100256,0.07096340812522554
100271,0.05048795597497936
100278,0.2708587923097065
100280,0.029176087463425208
100306,0.19669424158009083
100311,0.13677736072832258
100312,0.058042977781142154
100330,0.08944071352765723
100331,0.030587672470153333
100352,0.10496890396645914
100358,0.07182636288297957
100367,0.022708075824871252
100382,0.17989698843369875
100384,0.11436305449797099
100385,0.07264465442422006
100386,0.04875673882335325
100399,0.022176455968673407
100404,0.057641052933616835
100416,0.01798483438229282
100422,0.13937265639749968
100426,0.027292282603658916
100438,0.03302869906262263
100444,0.2816620737750695
100445,0.20921378880794916
100446,0.09331921134466742
100447,0.0463974304153378
100450,0.09585039450902745
100466,0.018320938419860943
100483,0.025447448976726267
100484,0.03352855306650676
100494,0.07836790359491592
100510,0.18630518080084307
100512,0.012727180514009378
100517,0.0383196767174349
100548,0.048454245658150055
100551,0.048313505349387414
100552,0.06746868604896661
100553,0.0254938092235251
100561,0.0866562805982933
100568,0.4707092616277359
100569,0.016923548491266555
100591,0.09858151241347055
100592,0.04212003145465977
100602,0.10391303872847577
100607,0.05523790440774143
100613,0.12634250363970523
100617,0.1396980125531628
100618,0.1144971282059843
100622,0.06974734157817314
100625,0.1177831341062555
100677,0.1623596384809101
100699,0.034678381320847135
100702,0.41080758227556063
100711,0.06465985274745256
100729,0.11614362200592926
100740,0.25698332385319533
100744,0.2949384585660897
100745,0.048194000926250785
100747,0.11480582509890701
100751,0.23248520439966236
100752,0.055512109273544344
100753,0.2127398218139379
100754,0.17663573075152092
100760,0.03428314062854219
100762,0.10327618881605871
100763,0.03879673364021105
100765,0.01776557234943217
100770,0.06957996159133831
